D003093	Colitis, Ulcerative	Inflammation of the COLON that is predominantly confined to the MUCOSA. Its major symptoms include DIARRHEA, rectal BLEEDING, the passage of MUCUS, and ABDOMINAL PAIN.
D001017	Aortic Coarctation	A birth defect characterized by the narrowing of the AORTA that can be of varying degree and at any point from the transverse arch to the iliac bifurcation. Aortic coarctation causes arterial HYPERTENSION before the point of narrowing and arterial HYPOTENSION beyond the narrowed portion.
D006345	Heart Septal Defects, Ventricular	Developmental abnormalities in any portion of the VENTRICULAR SEPTUM resulting in abnormal communications between the two lower chambers of the heart. Classification of ventricular septal defects is based on location of the communication, such as perimembranous, inlet, outlet (infundibular), central muscular, marginal muscular, or apical muscular defect.
D007690	Polycystic Kidney Diseases	Hereditary diseases that are characterized by the progressive expansion of a large number of tightly packed CYSTS within the KIDNEYS. They include diseases with autosomal dominant and autosomal recessive inheritance.
D003025	Clubfoot	A deformed foot in which the foot is plantarflexed, inverted, and adducted.
D006504	Hepatic Veno-Occlusive Disease	Liver disease that is caused by injuries to the ENDOTHELIAL CELLS of the vessels and subendothelial EDEMA, but not by THROMBOSIS. Extracellular matrix, rich in FIBRONECTINS, is usually deposited around the HEPATIC VEINS leading to venous outflow occlusion and sinusoidal obstruction.
D003606	Dacarbazine	An antineoplastic agent. It has significant activity against melanomas. (from Martindale, The Extra Pharmacopoeia, 31st ed, p564)
D008545	Melanoma	A malignant neoplasm derived from cells that are capable of forming melanin, which may occur in the skin of any part of the body, in the eye, or, rarely, in the mucous membranes of the genitalia, anus, oral cavity, or other sites. It occurs mostly in adults and may originate de novo or from a pigmented nevus or malignant lentigo. Melanomas frequently metastasize widely, and the regional lymph nodes, liver, lungs, and brain are likely to be involved. The incidence of malignant skin melanomas is rising rapidly in all parts of the world. (Stedman, 25th ed; from Rook et al., Textbook of Dermatology, 4th ed, p2445)
D006940	Hyperemia	The presence of an increased amount of blood in a body part or an organ leading to congestion or engorgement of blood vessels. Hyperemia can be due to increase of blood flow into the area (active or arterial), or due to obstruction of outflow of blood from the area (passive or venous).
D008787	Metoclopramide	A dopamine D2 antagonist that is used as an antiemetic.
D005767	Gastrointestinal Diseases	Diseases in any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM.
D006327	Heart Block	Impaired conduction of cardiac impulse that can occur anywhere along the conduction pathway, such as between the SINOATRIAL NODE and the right atrium (SA block) or between atria and ventricles (AV block). Heart blocks can be classified by the duration, frequency, or completeness of conduction block. Reversibility depends on the degree of structural or functional defects.
D001282	Atrial Flutter	Rapid, irregular atrial contractions caused by a block of electrical impulse conduction in the right atrium and a reentrant wave front traveling up the inter-atrial septum and down the right atrial free wall or vice versa. Unlike ATRIAL FIBRILLATION which is caused by abnormal impulse generation, typical atrial flutter is caused by abnormal impulse conduction. As in atrial fibrillation, patients with atrial flutter cannot effectively pump blood into the lower chambers of the heart (HEART VENTRICLES).
D002066	Busulfan	An alkylating agent having a selective immunosuppressive effect on BONE MARROW. It has been used in the palliative treatment of chronic myeloid leukemia (MYELOID LEUKEMIA, CHRONIC), but although symptomatic relief is provided, no permanent remission is brought about. According to the Fourth Annual Report on Carcinogens (NTP 85-002, 1985), busulfan is listed as a known carcinogen.
D002277	Carcinoma	A malignant neoplasm made up of epithelial cells tending to infiltrate the surrounding tissues and give rise to metastases. It is a histological type of neoplasm and not a synonym for "cancer."
D012504	Saralasin	An octapeptide analog of angiotensin II (bovine) with amino acids 1 and 8 replaced with sarcosine and alanine, respectively. It is a highly specific competitive inhibitor of angiotensin II that is used in the diagnosis of HYPERTENSION.
D006221	Halothane	A nonflammable, halogenated, hydrocarbon anesthetic that provides relatively rapid induction with little or no excitement. Analgesia may not be adequate. NITROUS OXIDE is often given concomitantly. Because halothane may not produce sufficient muscle relaxation, supplemental neuromuscular blocking agents may be required. (From AMA Drug Evaluations Annual, 1994, p178)
D002231	Carbimazole	An imidazole antithyroid agent. Carbimazole is metabolized to METHIMAZOLE, which is responsible for the antithyroid activity.
C019269	benzylthiouracil	None
D006980	Hyperthyroidism	Hypersecretion of THYROID HORMONES from the THYROID GLAND. Elevated levels of thyroid hormones increase BASAL METABOLIC RATE.
D014805	Vitamin B 12	A cobalt-containing coordination compound produced by intestinal micro-organisms and found also in soil and water. Higher plants do not concentrate vitamin B 12 from the soil and so are a poor source of the substance as compared with animal tissues. INTRINSIC FACTOR is important for the assimilation of vitamin B 12.
D002955	Leucovorin	The active metabolite of FOLIC ACID. Leucovorin is used principally as an antidote to FOLIC ACID ANTAGONISTS.
D015658	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).
D003128	Coma	A profound state of unconsciousness associated with depressed cerebral activity from which the individual cannot be aroused. Coma generally occurs when there is dysfunction or injury involving both cerebral hemispheres or the brain stem RETICULAR FORMATION.
D005463	Fluoroacetates	Derivatives of acetic acid with one or more fluorines attached. They are almost odorless, difficult to detect chemically, and very stable. The acid itself, as well as the derivatives that are broken down in the body to the acid, are highly toxic substances, behaving as convulsant poisons with a delayed action. (From Miall's Dictionary of Chemistry, 5th ed)
C007744	fluorocitrate	None
C007419	dihydrouracil	None
D002746	Chlorpromazine	The prototypical phenothiazine antipsychotic drug. Like the other drugs in this class chlorpromazine's antipsychotic actions are thought to be due to long-term adaptation by the brain to blocking DOPAMINE RECEPTORS. Chlorpromazine has several other actions and therapeutic uses, including as an antiemetic and in the treatment of intractable hiccup.
D004892	Erythema Multiforme	A skin and mucous membrane disease characterized by an eruption of macules, papules, nodules, vesicles, and/or bullae with characteristic "bull's-eye" lesions usually occurring on the dorsal aspect of the hands and forearms.
D009205	Myocarditis	Inflammatory processes of the muscular walls of the heart (MYOCARDIUM) which result in injury to the cardiac muscle cells (MYOCYTES, CARDIAC). Manifestations range from subclinical to sudden death (DEATH, SUDDEN). Myocarditis in association with cardiac dysfunction is classified as inflammatory CARDIOMYOPATHY usually caused by INFECTION, autoimmune diseases, or responses to toxic substances. Myocarditis is also a common cause of DILATED CARDIOMYOPATHY and other cardiomyopathies.
D000667	Ampicillin	Semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.
D005839	Gentamicins	A complex of closely related aminoglycosides obtained from MICROMONOSPORA purpurea and related species. They are broad-spectrum antibiotics, but may cause ear and kidney damage. They act to inhibit PROTEIN BIOSYNTHESIS.
D008775	Methylprednisolone	A PREDNISOLONE derivative with similar anti-inflammatory action.
D010406	Penicillins	A group of antibiotics that contain 6-aminopenicillanic acid with a side chain attached to the 6-amino group. The penicillin nucleus is the chief structural requirement for biological activity. The side-chain structure determines many of the antibacterial and pharmacological characteristics. (Goodman and Gilman's The Pharmacological Basis of Therapeutics, 8th ed, p1065)
D000658	Amoxicillin	A broad-spectrum semisynthetic antibiotic similar to AMPICILLIN except that its resistance to gastric acid permits higher serum levels with oral administration.
D010400	Penicillin G	A penicillin derivative commonly used in the form of its sodium or potassium salts in the treatment of a variety of infections. It is effective against most gram-positive bacteria and against gram-negative cocci. It has also been used as an experimental convulsant because of its actions on GAMMA-AMINOBUTYRIC ACID mediated synaptic transmission.
D014581	Urticaria	A vascular reaction of the skin characterized by erythema and wheal formation due to localized increase of vascular permeability. The causative mechanism may be allergy, infection, or stress.
D007645	Keratoderma, Palmoplantar	Group of mostly hereditary disorders characterized by thickening of the palms and soles as a result of excessive keratin formation leading to hypertrophy of the stratum corneum (hyperkeratosis).
D001279	Atracurium	A non-depolarizing neuromuscular blocking agent with short duration of action. Its lack of significant cardiovascular effects and its lack of dependence on good kidney function for elimination provide clinical advantage over alternate non-depolarizing neuromuscular blocking agents.
D014673	Vecuronium Bromide	Monoquaternary homolog of PANCURONIUM. A non-depolarizing neuromuscular blocking agent with shorter duration of action than pancuronium. Its lack of significant cardiovascular effects and lack of dependence on good kidney function for elimination as well as its short duration of action and easy reversibility provide advantages over, or alternatives to, other established neuromuscular blocking agents.
